Date,Close,High,Low,Open,Volume
2015-11-20,31.7,34.0,21.4,21.4,52087.0
2015-11-23,37.0,40.0,32.0,32.0,38061.0
2015-11-24,38.0,41.5,37.6,38.1,11852.0
2015-11-25,34.4,38.4,32.6,38.4,16705.0
2015-11-26,38.0,38.4,34.0,34.4,13373.0
2015-11-27,38.0,38.0,37.0,38.0,4789.0
2015-11-30,35.5,37.0,35.0,37.0,3860.0
2015-12-01,34.2,37.5,34.2,37.5,2966.0
2015-12-02,32.9,34.0,32.8,33.0,5526.0
2015-12-03,30.5,32.5,30.5,32.5,1917.0
2015-12-04,29.9,30.0,29.0,30.0,3469.0
2015-12-07,31.0,31.4,29.0,29.5,6426.0
2015-12-08,30.3,37.4,30.3,33.0,4306.0
2015-12-09,30.1,30.3,30.1,30.3,127.0
2015-12-10,33.7,34.2,29.1,29.1,3648.0
2015-12-11,33.0,33.0,29.6,32.9,9542.0
2015-12-14,29.9,31.0,29.7,29.7,1420.0
2015-12-15,31.5,33.5,28.7,33.5,1790.0
2015-12-16,29.9,32.0,29.9,30.0,215.0
2015-12-17,28.8,29.8,28.8,28.9,1112.0
2015-12-18,28.8,28.8,28.8,28.8,8596.0
2015-12-21,28.8,28.8,28.8,28.8,226.0
2015-12-22,29.2,29.2,26.0,28.0,7391.0
2015-12-23,29.2,29.2,29.2,29.2,0.0
2015-12-28,28.0,29.2,27.9,29.2,1016.0
2015-12-29,26.2,27.3,25.0,27.3,3750.0
2015-12-30,26.2,27.0,25.5,25.5,4334.0
2016-01-04,23.3,25.1,21.5,25.1,6562.0
2016-01-05,22.0,22.9,22.0,22.9,4218.0
2016-01-07,22.0,22.9,22.0,22.9,4218.0
2016-01-08,22.3,23.1,21.1,21.2,2375.0
2016-01-11,25.5,26.7,23.0,23.0,3450.0
2016-01-12,28.0,30.1,26.1,26.7,10368.0
2016-01-13,27.4,28.0,27.4,28.0,5125.0
2016-01-14,27.4,27.5,27.4,27.5,1000.0
2016-01-15,25.5,27.5,25.5,27.4,3959.0
2016-01-18,22.6,24.8,22.6,24.8,302.0
2016-01-19,23.5,23.5,22.7,22.7,1100.0
2016-01-20,23.1,23.1,23.0,23.0,3314.0
2016-01-21,22.0,23.7,20.0,23.7,4286.0
2016-01-22,22.1,22.2,22.0,22.0,1042.0
2016-01-25,22.3,22.3,22.3,22.3,71.0
2016-01-26,22.3,22.3,22.3,22.3,0.0
2016-01-27,22.5,22.5,22.5,22.5,692.0
2016-01-28,22.5,22.5,22.5,22.5,0.0
2016-01-29,22.8,22.8,22.8,22.8,658.0
2016-02-01,22.1,23.4,21.8,23.4,1802.0
2016-02-02,22.1,22.1,22.1,22.1,400.0
2016-02-03,19.8,21.5,18.6,21.5,15424.0
2016-02-04,19.0,19.3,19.0,19.3,163.0
2016-02-05,18.4,20.0,17.2,19.0,5062.0
2016-02-08,17.5,18.6,17.5,18.4,2260.0
2016-02-09,16.3,17.7,16.3,17.3,4995.0
2016-02-10,17.3,17.3,16.5,16.5,2393.0
2016-02-11,17.7,17.7,17.7,17.7,43.0
2016-02-12,17.0,17.6,16.4,17.6,13210.0
2016-02-15,17.0,17.0,17.0,17.0,593.0
2016-02-16,16.5,17.0,16.4,17.0,3326.0
2016-02-17,15.5,16.5,15.5,16.5,723.0
2016-02-18,15.2,15.3,14.95,15.3,3205.0
2016-02-19,15.1,15.3,15.1,15.3,1389.0
2016-02-22,15.5,15.5,15.5,15.5,200.0
2016-02-23,15.8,16.0,15.7,16.0,3936.0
2016-02-24,15.9,16.7,15.9,16.2,2425.0
2016-02-25,15.6,16.0,15.6,16.0,1670.0
2016-02-26,15.5,15.9,15.5,15.6,832.0
2016-02-29,15.0,15.9,15.0,15.9,3731.0
2016-03-01,15.0,15.0,15.0,15.0,0.0
2016-03-02,15.0,15.0,15.0,15.0,0.0
2016-03-03,14.25,14.7,14.25,14.7,2242.0
2016-03-04,14.4,14.4,14.4,14.4,400.0
2016-03-07,14.45,14.75,14.45,14.75,1444.0
2016-03-08,14.2,14.65,14.2,14.65,730.0
2016-03-09,14.2,14.2,14.2,14.2,0.0
2016-03-10,14.5,14.5,14.5,14.5,5.0
2016-03-11,17.4,17.4,14.2,14.2,7279.0
2016-03-14,16.5,17.4,15.8,17.4,5478.0
2016-03-15,15.7,16.0,15.7,16.0,522.0
2016-03-16,15.0,16.0,15.0,16.0,2461.0
2016-03-17,14.65,15.0,14.65,15.0,1826.0
2016-03-18,14.4,14.75,14.4,14.4,2264.0
2016-03-21,15.8,15.8,14.1,14.1,3835.0
2016-03-22,14.9,16.0,14.65,16.0,6172.0
2016-03-23,14.65,14.9,14.6,14.9,4568.0
2016-03-24,14.9,14.9,14.9,14.9,300.0
2016-03-29,14.35,14.35,14.35,14.35,16.0
2016-03-30,14.25,14.55,14.25,14.55,3725.0
2016-03-31,15.0,17.5,14.0,14.3,10246.0
2016-04-01,15.2,15.8,15.0,15.5,4787.0
2016-04-04,14.7,15.2,14.7,15.2,1844.0
2016-04-05,14.0,14.65,13.5,14.25,12181.0
2016-04-06,13.8,14.3,12.85,12.85,4152.0
2016-04-07,13.5,13.75,13.05,13.5,1942.0
2016-04-08,13.7,13.9,13.7,13.9,2249.0
2016-04-11,21.2,27.0,14.35,14.35,16669.0
2016-04-12,30.0,33.1,21.0,21.2,23026.0
2016-04-13,24.0,33.0,20.6,32.0,41076.0
2016-04-14,20.5,24.1,20.5,24.0,10322.0
2016-04-15,29.6,30.1,22.0,22.0,36288.0
2016-04-18,29.1,36.0,29.1,31.0,28188.0
2016-04-19,27.6,30.0,23.7,29.2,12794.0
2016-04-20,29.6,29.6,28.0,28.0,1338.0
2016-04-21,28.6,29.6,25.3,29.6,2901.0
2016-04-22,28.7,29.5,28.7,29.5,635.0
2016-04-25,28.7,29.5,28.7,28.7,11837.0
2016-04-26,28.7,29.5,28.7,29.5,8551.0
2016-04-27,27.4,28.5,27.4,28.5,594.0
2016-04-28,26.7,26.8,26.0,26.6,3860.0
2016-04-29,26.3,27.3,26.1,26.7,628.0
2016-05-02,29.1,29.6,25.7,25.7,8503.0
2016-05-03,26.8,28.3,26.0,26.5,532.0
2016-05-04,25.6,26.0,24.1,26.0,3529.0
2016-05-06,25.0,25.0,25.0,25.0,100.0
2016-05-09,24.9,24.9,24.3,24.3,672.0
2016-05-10,25.8,27.3,23.8,23.8,2841.0
2016-05-11,27.5,28.1,25.3,25.3,3893.0
2016-05-12,28.6,28.6,27.4,27.5,2790.0
2016-05-13,28.0,28.2,27.3,28.2,1513.0
2016-05-16,27.1,27.5,27.1,27.5,54.0
2016-05-17,28.0,28.0,27.6,27.6,56.0
2016-05-18,28.8,29.5,28.5,28.5,1260.0
2016-05-19,28.6,28.6,28.6,28.6,225.0
2016-05-20,27.2,28.6,27.2,28.6,934.0
2016-05-23,27.2,27.2,27.2,27.2,100.0
2016-05-24,26.5,27.2,26.5,27.2,435.0
2016-05-25,26.0,27.0,24.7,25.7,1177.0
2016-05-26,26.0,26.0,24.6,24.6,840.0
2016-05-27,27.0,28.5,26.0,26.0,2086.0
2016-05-30,27.6,28.9,27.5,28.9,1400.0
2016-05-31,30.0,31.0,25.5,25.5,6790.0
2016-06-01,30.6,31.0,30.0,30.0,4264.0
2016-06-02,30.1,31.1,30.0,30.0,1512.0
2016-06-03,31.8,32.5,30.0,30.0,10055.0
2016-06-07,32.0,32.0,31.8,31.8,2193.0
2016-06-08,30.7,31.1,30.7,31.1,874.0
2016-06-09,29.1,29.4,28.2,29.4,1368.0
2016-06-10,24.7,28.5,24.7,28.0,19403.0
2016-06-13,23.0,24.7,22.8,24.7,442.0
2016-06-14,22.5,23.0,22.5,23.0,700.0
2016-06-15,24.5,25.1,22.7,22.7,10610.0
2016-06-16,21.7,23.5,21.6,23.5,7202.0
2016-06-17,22.2,22.2,20.3,21.5,4372.0
2016-06-20,23.1,23.1,22.2,22.2,1248.0
2016-06-21,22.0,22.4,21.5,22.4,4389.0
2016-06-22,21.8,24.5,21.0,24.5,1015.0
2016-06-23,20.0,21.2,19.8,21.0,5238.0
2016-06-27,18.1,19.1,18.1,19.1,9636.0
2016-06-28,19.2,21.5,18.1,18.1,2452.0
2016-06-29,21.2,21.3,19.9,21.3,5855.0
2016-06-30,22.0,22.0,21.3,22.0,1073.0
2016-07-01,21.8,22.3,21.1,22.2,2731.0
2016-07-04,22.2,22.3,21.5,22.3,1713.0
2016-07-05,22.2,22.2,21.5,22.2,490.0
2016-07-06,21.1,22.1,20.9,22.1,3708.0
2016-07-07,21.3,21.3,20.5,20.5,340.0
2016-07-08,21.6,21.6,21.5,21.5,167.0
2016-07-11,21.8,21.8,21.2,21.8,1881.0
2016-07-12,21.6,22.0,21.3,22.0,2013.0
2016-07-13,21.3,21.3,21.1,21.1,2313.0
2016-07-14,22.0,22.0,21.5,21.5,797.0
2016-07-15,22.0,22.0,21.1,21.1,1255.0
2016-07-18,22.1,22.1,21.1,21.9,2638.0
2016-07-19,21.3,21.8,21.0,21.4,3020.0
2016-07-20,20.8,21.4,20.8,21.4,755.0
2016-07-21,20.1,21.1,20.1,21.1,2541.0
2016-07-22,23.0,23.0,19.1,20.2,8294.0
2016-07-25,21.0,23.0,20.7,23.0,2452.0
2016-07-26,21.3,21.3,21.3,21.3,6230.0
2016-07-27,22.1,22.1,21.6,21.6,7389.0
2016-07-28,22.0,22.8,22.0,22.0,533.0
2016-07-29,22.0,23.5,21.5,21.5,2473.0
2016-08-01,21.0,22.0,20.7,22.0,6279.0
2016-08-02,20.5,20.6,20.5,20.6,1872.0
2016-08-03,20.6,20.6,20.5,20.5,500.0
2016-08-04,21.4,21.4,20.2,20.2,29.0
2016-08-05,21.4,21.4,21.4,21.4,0.0
2016-08-08,21.5,21.5,20.9,21.4,784.0
2016-08-09,21.5,21.5,21.4,21.4,362.0
2016-08-10,21.7,21.7,20.9,20.9,1484.0
2016-08-11,22.3,22.6,22.3,22.6,500.0
2016-08-12,23.3,23.3,22.7,23.0,2762.0
2016-08-15,22.0,22.3,19.9,20.0,6419.0
2016-08-16,23.0,23.0,22.0,22.0,3011.0
2016-08-17,23.3,24.5,22.0,22.0,13172.0
2016-08-18,22.9,23.6,22.8,23.6,14720.0
2016-08-19,24.7,29.5,24.3,27.0,33006.0
2016-08-22,25.8,27.9,23.1,23.1,6183.0
2016-08-23,26.7,27.5,26.0,26.4,12064.0
2016-08-24,27.2,27.2,27.0,27.0,2406.0
2016-08-25,27.2,29.3,26.7,29.3,589.0
2016-08-26,26.8,28.0,26.6,27.3,11110.0
2016-08-29,26.7,29.2,26.5,27.4,1844.0
2016-08-30,27.8,28.5,26.5,26.5,7821.0
2016-08-31,26.9,26.9,26.9,26.9,500.0
2016-09-01,26.9,26.9,26.9,26.9,0.0
2016-09-02,26.0,27.0,26.0,26.0,562.0
2016-09-05,25.2,25.5,24.2,25.5,2570.0
2016-09-06,25.1,25.3,23.7,25.3,7429.0
2016-09-07,24.0,25.1,23.2,25.1,2633.0
2016-09-08,24.5,24.9,23.5,24.0,6120.0
2016-09-09,25.0,25.7,24.7,25.0,4966.0
2016-09-12,24.8,24.8,24.8,24.8,433.0
2016-09-13,23.9,24.4,23.3,24.4,1803.0
2016-09-14,23.3,23.7,23.2,23.2,1700.0
2016-09-15,23.3,23.3,23.3,23.3,1368.0
2016-09-16,23.4,23.7,22.7,23.7,3287.0
2016-09-19,22.8,23.2,22.5,23.2,1496.0
2016-09-20,22.3,23.0,22.2,23.0,475.0
2016-09-21,23.0,23.0,22.9,23.0,925.0
2016-09-22,23.3,23.3,22.5,22.6,598.0
2016-09-23,23.5,23.5,23.0,23.5,2710.0
2016-09-26,24.0,24.0,23.5,23.5,1704.0
2016-09-27,23.1,24.0,22.8,24.0,5518.0
2016-09-28,23.9,23.9,22.6,22.6,2381.0
2016-09-29,23.9,23.9,23.9,23.9,0.0
2016-09-30,23.3,23.7,22.1,23.0,4554.0
2016-10-03,23.1,35.5,22.6,23.6,9284.0
2016-10-04,24.1,24.1,23.2,23.6,3970.0
2016-10-05,23.7,24.2,23.2,23.7,5585.0
2016-10-06,23.9,23.9,23.5,23.5,5930.0
2016-10-07,24.0,24.0,23.9,23.9,1488.0
2016-10-10,23.2,23.9,23.2,23.9,1224.0
2016-10-11,23.3,23.3,23.3,23.3,167.0
2016-10-12,22.8,23.1,22.6,23.1,2553.0
2016-10-13,22.2,23.0,22.2,23.0,546.0
2016-10-14,22.9,24.0,21.1,22.2,6201.0
2016-10-17,22.4,22.7,21.4,22.3,3954.0
2016-10-18,22.2,23.0,22.2,23.0,726.0
2016-10-19,21.4,22.1,21.4,21.7,2092.0
2016-10-20,20.9,21.4,20.0,20.7,5093.0
2016-10-21,21.3,22.0,20.2,20.7,5748.0
2016-10-24,21.8,21.8,20.2,21.0,3635.0
2016-10-25,21.3,21.3,21.3,21.3,570.0
2016-10-26,20.3,20.8,20.3,20.8,1284.0
2016-10-27,19.9,20.4,19.9,20.4,2588.0
2016-10-28,21.0,21.0,20.3,20.3,2382.0
2016-10-31,20.7,21.2,20.7,21.1,1532.0
2016-11-01,21.3,21.3,21.0,21.1,1561.0
2016-11-02,20.4,21.2,20.0,21.2,6976.0
2016-11-03,19.8,20.3,19.1,19.8,6020.0
2016-11-04,17.1,20.5,16.0,19.8,18319.0
2016-11-07,15.4,17.0,15.4,17.0,4529.0
2016-11-08,17.0,17.4,15.9,15.9,8286.0
2016-11-09,16.2,16.7,15.5,15.5,3212.0
2016-11-10,16.0,16.7,16.0,16.7,2413.0
2016-11-11,15.8,16.1,15.0,16.1,7743.0
2016-11-14,16.0,16.5,16.0,16.1,3224.0
2016-11-15,15.9,15.9,15.7,15.7,550.0
2016-11-16,15.9,15.9,15.6,15.9,387.0
2016-11-17,16.2,16.2,15.4,15.6,3156.0
2016-11-18,16.5,16.5,15.7,15.7,1934.0
2016-11-21,16.9,17.1,16.2,16.5,1631.0
2016-11-22,16.9,16.9,16.3,16.3,600.0
2016-11-23,16.9,16.9,16.3,16.3,120.0
2016-11-24,17.0,17.0,16.8,16.9,1905.0
2016-11-25,17.7,18.7,17.0,17.0,8096.0
2016-11-28,17.0,17.8,17.0,17.8,1160.0
2016-11-29,17.0,17.0,17.0,17.0,0.0
2016-11-30,17.0,17.0,17.0,17.0,58.0
2016-12-01,16.9,17.0,16.6,17.0,183.0
2016-12-02,16.9,16.9,16.6,16.6,447.0
2016-12-05,15.5,16.5,15.5,16.3,1471.0
2016-12-06,16.0,16.9,15.5,16.0,4333.0
2016-12-07,15.7,16.3,15.7,16.2,1132.0
2016-12-08,15.3,16.0,14.4,16.0,7600.0
2016-12-09,15.7,17.0,14.7,14.7,7555.0
2016-12-12,15.2,15.7,15.2,15.5,8885.0
2016-12-13,15.8,15.8,15.8,15.8,50.0
2016-12-14,15.7,15.8,15.2,15.8,4014.0
2016-12-15,16.4,16.4,15.7,15.7,1408.0
2016-12-16,15.8,15.9,15.7,15.9,1834.0
2016-12-19,15.7,15.7,15.7,15.7,616.0
2016-12-20,15.8,15.9,15.8,15.9,1736.0
2016-12-21,16.3,16.3,15.9,16.0,1181.0
2016-12-22,18.3,18.3,16.7,16.7,6154.0
2016-12-23,17.1,17.7,17.1,17.5,2528.0
2016-12-27,17.5,17.5,16.9,17.3,1481.0
2016-12-28,17.0,17.5,16.8,17.5,3578.0
2016-12-29,17.0,17.0,17.0,17.0,0.0
2016-12-30,16.9,16.9,16.9,16.9,6.0
2017-01-02,16.9,17.0,16.9,16.9,12094.0
2017-01-03,16.4,16.9,15.7,16.9,5582.0
2017-01-04,16.2,16.2,15.6,16.1,13944.0
2017-01-05,16.2,16.2,16.2,16.2,0.0
2017-01-09,16.1,16.1,16.1,16.1,6.0
2017-01-10,17.0,17.0,16.2,16.2,1180.0
2017-01-11,16.6,17.2,16.6,17.0,1020.0
2017-01-12,17.2,17.2,16.6,16.6,6107.0
2017-01-13,17.0,17.6,17.0,17.2,2620.0
2017-01-16,17.0,17.7,17.0,17.0,256.0
2017-01-17,17.7,17.7,17.0,17.0,3012.0
2017-01-18,17.6,17.8,17.5,17.5,3699.0
2017-01-19,17.6,17.6,17.6,17.6,0.0
2017-01-20,17.9,17.9,17.6,17.6,1086.0
2017-01-23,18.2,19.6,17.6,17.9,10792.0
2017-01-24,19.0,19.2,18.1,18.6,10631.0
2017-01-25,19.4,19.7,19.0,19.0,2937.0
2017-01-26,20.0,20.0,19.8,19.8,2933.0
2017-01-27,21.9,23.0,20.0,20.0,17063.0
2017-01-30,23.0,23.0,22.4,22.8,10672.0
2017-01-31,22.5,24.0,22.5,24.0,6169.0
2017-02-01,22.5,22.8,22.5,22.8,49.0
2017-02-02,20.7,22.7,20.4,22.7,5205.0
2017-02-03,21.5,21.5,20.7,20.7,809.0
2017-02-06,21.2,21.5,21.2,21.5,1433.0
2017-02-07,20.6,21.4,20.5,21.4,5375.0
2017-02-08,21.5,21.5,21.4,21.4,1977.0
2017-02-09,22.2,22.2,22.2,22.2,130.0
2017-02-10,21.7,22.0,21.4,22.0,1403.0
2017-02-13,21.4,22.9,21.4,22.2,5678.0
2017-02-14,19.0,21.4,19.0,21.4,14093.0
2017-02-15,19.5,20.0,19.0,19.4,4308.0
2017-02-16,19.3,19.5,19.0,19.5,12537.0
2017-02-17,19.4,20.0,19.4,20.0,62.0
2017-02-20,20.0,20.0,19.3,19.5,7968.0
2017-02-21,20.7,21.5,20.0,20.0,15502.0
2017-02-22,21.3,21.8,20.7,20.7,7936.0
2017-02-23,20.5,21.7,20.5,21.0,7886.0
2017-02-24,20.6,22.0,20.6,21.0,7022.0
2017-02-27,21.0,21.4,20.7,20.9,4632.0
2017-02-28,20.3,21.0,19.5,21.0,8212.0
2017-03-01,19.5,20.1,19.5,20.1,142.0
2017-03-02,18.9,19.5,18.5,19.5,5410.0
2017-03-03,21.2,24.0,19.0,19.0,20164.0
2017-03-06,21.2,21.5,21.2,21.3,4943.0
2017-03-07,21.4,21.8,21.4,21.4,403.0
2017-03-08,20.3,21.8,20.3,21.8,1741.0
2017-03-09,21.2,21.2,20.3,20.3,453.0
2017-03-10,20.7,20.7,20.6,20.6,613.0
2017-03-13,20.7,20.7,20.7,20.7,10.0
2017-03-14,20.5,21.3,20.5,21.3,4465.0
2017-03-15,20.2,20.5,20.2,20.5,1520.0
2017-03-16,20.1,20.8,20.1,20.2,1039.0
2017-03-17,20.0,20.0,18.7,20.0,5628.0
2017-03-20,20.2,20.2,19.8,20.0,1804.0
2017-03-21,19.9,20.3,19.0,20.2,6541.0
2017-03-22,19.0,20.5,18.7,20.3,10995.0
2017-03-23,19.3,19.3,18.7,19.2,6893.0
